crate	file	owner	kind	container	elem	class	ecs_form	owning_entity	growth	addr_cached	destination	group	shape	site
boyko_ecs	crates/boyko_ecs/src/ecs/core/ecs_master/ecs_master.rs	EcsMaster::spawn_batch (Vec :: with_capacity (n))	local	Vec	-	B	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 1 of 1 rows agree, e.g. `EcsMaster::spawn_batch`) - the retiring rung's cut confirms or re-forms it	ecs-storage	ctor	local|EcsMaster::spawn_batch|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/ecs_master/entity_query_api.rs	EcsMaster::query_entities (Vec :: new ())	local	Vec	-	F	system-scratch	system	perframe	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 1 of 1 rows agree, e.g. `EcsMaster::query_entities`) - the retiring rung's cut confirms or re-forms it	ecs-storage	ctor	local|EcsMaster::query_entities|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/ecs_master/resource_api.rs	EcsMaster::insert_non_send_resource (Box :: new (NonSendResources :: new ()))	local	Box<T>	-	B	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same crate: 55 of 351 rows agree, e.g. `ConflictGraph::build`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	ctor	local|EcsMaster::insert_non_send_resource|Box<T>
boyko_ecs	crates/boyko_ecs/src/ecs/core/events/erased_buffer.rs	ErasedKindBuffer::new (Vec :: new ())	local	Vec	-	R	event	system	unknown	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 1 rows agree, e.g. `ErasedKindBuffer<K>::data (aliases ParametersBuffer / ParticipantBuffe`) - the retiring rung's cut confirms or re-forms it	ecs-services	ctor	local|ErasedKindBuffer::new|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/events/erased_buffer.rs	ErasedKindBuffer::with_capacity (Vec :: with_capacity (capacity * element_size))	local	Vec	-	R	event	system	unknown	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 1 rows agree, e.g. `ErasedKindBuffer<K>::data (aliases ParametersBuffer / ParticipantBuffe`) - the retiring rung's cut confirms or re-forms it	ecs-services	ctor	local|ErasedKindBuffer::with_capacity|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/events/event_buffer.rs	EventBuffer::new (let reader_buf : Box < [MaybeUninit < E >] > = (0 .. reader_)	local	Box<[T]>	[MaybeUninit < E >]	R	event	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 2 of 2 rows agree, e.g. `EventBuffer<E>::reader_buf`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|EventBuffer::new|Box<[T]>
boyko_ecs	crates/boyko_ecs/src/ecs/core/events/event_buffer.rs	EventBuffer::new (let lanes : Box < [ThreadLanePair < E >] > = (0 .. thread_co)	local	Box<[T]>	[ThreadLanePair < E >]	R	event	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 2 of 2 rows agree, e.g. `EventBuffer<E>::reader_buf`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|EventBuffer::new|Box<[T]>
boyko_ecs	crates/boyko_ecs/src/ecs/core/events/event_buffer.rs	EventBuffer::new (let write_buf : Box < [MaybeUninit < E >] > = (0 .. capacity)	local	Box<[T]>	[MaybeUninit < E >]	R	event	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 2 of 2 rows agree, e.g. `EventBuffer<E>::reader_buf`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|EventBuffer::new|Box<[T]>
boyko_ecs	crates/boyko_ecs/src/ecs/core/events/event_dispatcher.rs	EventDispatcher::new (let slots : Box < [EventTypeSlotStorage ; MAX_EVENTS] > = { )	local	Box<T>	[EventTypeSlotStorage ; MAX_EVENTS]	K	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 2 rows agree, e.g. `EventDispatcher::slots`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|EventDispatcher::new|Box<T>
boyko_ecs	crates/boyko_ecs/src/ecs/core/events/event_dispatcher.rs	EventDispatcher::new (let v : Vec < EventTypeSlotStorage > = (0 .. MAX_EVENTS) . m)	local	Vec	EventTypeSlotStorage	K	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 2 rows agree, e.g. `EventDispatcher::slots`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|EventDispatcher::new|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/events/event_dispatcher.rs	EventDispatcher::new (let boxed_slice : Box < [EventTypeSlotStorage] > = v . into_)	local	Box<[T]>	[EventTypeSlotStorage]	K	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 2 rows agree, e.g. `EventDispatcher::slots`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|EventDispatcher::new|Box<[T]>
boyko_ecs	crates/boyko_ecs/src/ecs/core/events/event_dispatcher.rs	EventDispatcher::diagnostics (let per_lane_overflow : Box < [u32] > = buf . lanes . iter ()	local	Box<[T]>	[u32]	K	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 2 rows agree, e.g. `EventDispatcher::slots`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|EventDispatcher::diagnostics|Box<[T]>
boyko_ecs	crates/boyko_ecs/src/ecs/core/iters/component_set.rs	<A as ComponentSet>::component_ids (vec ! [id])	local	Vec	-	R	kernel-internal	none	once	yes	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 1 of 1 rows agree, e.g. `static SINGLE_COMPONENT_CACHE (component_set.rs)`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	ctor	local|<A as ComponentSet>::component_ids|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/iters/query/relation/traverse_iter.rs	AncestorsIter::visited	field	other:VisitedSet	-	F	system-scratch	system	perframe	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 4 of 4 rows agree, e.g. `VisitedSet::words`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	field	field|AncestorsIter::visited|VisitedSet
boyko_ecs	crates/boyko_ecs/src/ecs/core/iters/query/relation/traverse_iter.rs	AncestorsIter::new (VisitedSet :: default ())	local	other:VisitedSet	-	F	system-scratch	system	perframe	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 4 of 4 rows agree, e.g. `VisitedSet::words`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	ctor	local|AncestorsIter::new|VisitedSet
boyko_ecs	crates/boyko_ecs/src/ecs/core/iters/query/relation/traverse_iter.rs	DescendantsIter::visited	field	other:VisitedSet	-	F	system-scratch	system	perframe	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 3 of 3 rows agree, e.g. `DescendantsIter::stack`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	field	field|DescendantsIter::visited|VisitedSet
boyko_ecs	crates/boyko_ecs/src/ecs/core/iters/query/relation/traverse_iter.rs	DescendantsIter::new (VisitedSet :: default ())	local	other:VisitedSet	-	F	system-scratch	system	perframe	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 1 of 1 rows agree, e.g. `DescendantsIter::new`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	ctor	local|DescendantsIter::new|VisitedSet
boyko_ecs	crates/boyko_ecs/src/ecs/core/iters/query/term_list.rs	TermScratch::rebuild_publish (let candidate : Box < TermList > = TermList :: build (terms )	local	Box<T>	TermList	K	kernel-internal	system	unknown	yes	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 6 of 7 rows agree, e.g. `TermList::ids`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	let	local|TermScratch::rebuild_publish|Box<T>
boyko_ecs	crates/boyko_ecs/src/ecs/core/profiling/analysis.rs	system_of_zone	return	Vec	u16	D	system-scratch	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 1 of 1 rows agree, e.g. `system_of_zone`) - the retiring rung's cut confirms or re-forms it	ecs-services	ret	return|system_of_zone|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/resources/nonsend_resources.rs	NonSendResources::new (let slots : Box < [NonSendSlotStorage ; NON_SEND_RESOURCE_SL)	local	Box<T>	[NonSendSlotStorage ; NON_SEND_RESOURCE_SLOT_COUNT]	K	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 2 rows agree, e.g. `NonSendResources::slots`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|NonSendResources::new|Box<T>
boyko_ecs	crates/boyko_ecs/src/ecs/core/resources/nonsend_resources.rs	NonSendResources::remove (let boxed : Box < R > = unsafe { Box :: from_raw (slot . ptr)	local	Box<T>	R	K	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 2 rows agree, e.g. `NonSendResources::slots`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|NonSendResources::remove|Box<T>
boyko_ecs	crates/boyko_ecs/src/ecs/core/resources/resources.rs	Resources::new (let slots : Box < [ResourceSlotStorage ; RESOURCE_SLOT_COUNT)	local	Box<T>	[ResourceSlotStorage ; RESOURCE_SLOT_COUNT]	K	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 2 rows agree, e.g. `Resources::slots`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|Resources::new|Box<T>
boyko_ecs	crates/boyko_ecs/src/ecs/core/resources/resources.rs	Resources::remove (let boxed : Box < R > = unsafe { Box :: from_raw (slot . ptr)	local	Box<T>	R	K	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 2 rows agree, e.g. `Resources::slots`) - the retiring rung's cut confirms or re-forms it	ecs-services	let	local|Resources::remove|Box<T>
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/conflict_graph.rs	ConflictGraph::build (let mut successors_buf : Vec < Vec < SystemIndex > > = vec !)	local	Vec	Vec < SystemIndex >	B	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 6 of 6 rows agree, e.g. `ConflictGraph::build`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	let	local|ConflictGraph::build|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/conflict_graph.rs	ConflictGraph::build (successors_buf . into_iter () . map (Vec :: into_boxed_slice)	local	Vec	_	B	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 6 of 6 rows agree, e.g. `ConflictGraph::build`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	ctor	local|ConflictGraph::build|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/conflict_graph.rs	ConflictGraph::build (pred_count_buf . into_boxed_slice ())	local	Box<[T]>	-	B	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 6 of 6 rows agree, e.g. `ConflictGraph::build`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	ctor	local|ConflictGraph::build|Box<[T]>
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/conflict_graph.rs	ConflictGraph::build (conflict_bits . into_boxed_slice ())	local	Box<[T]>	-	B	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 6 of 6 rows agree, e.g. `ConflictGraph::build`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	ctor	local|ConflictGraph::build|Box<[T]>
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/executor_scratch.rs	ExecutorScratch::new (pred_remaining_vec . into_boxed_slice ())	local	Box<[T]>	-	B	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 9 of 11 rows agree, e.g. `ExecutorScratch::new`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	ctor	local|ExecutorScratch::new|Box<[T]>
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/schedule.rs	Schedule::run (let pool_arc : Arc < ThreadPool > = Arc :: clone (& self . p)	local	Arc	ThreadPool	K	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 4 of 8 rows agree, e.g. `Schedule::has_condition`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	let	local|Schedule::run|Arc
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/schedule_builder.rs	ScheduleBuilder::try_build (let mut gating_by_new_idx : Vec < Vec < SystemSetId > > = ve)	local	Vec	Vec < SystemSetId >	B	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 14 of 18 rows agree, e.g. `ScheduleBuilder::try_build`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	let	local|ScheduleBuilder::try_build|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/schedule_builder.rs	tarjan_scc (let mut adj : Vec < Vec < usize > > = vec ! [Vec :: new () ;)	local	Vec	Vec < usize >	B	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 9 of 9 rows agree, e.g. `tarjan_scc`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	let	local|tarjan_scc|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/schedule_builder.rs	kahn_topological_sort (let mut adj : Vec < Vec < usize > > = vec ! [Vec :: new () ;)	local	Vec	Vec < usize >	B	kernel-internal	schedule	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 5 of 5 rows agree, e.g. `kahn_topological_sort`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	let	local|kahn_topological_sort|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/schedule/schedule_builder.rs	enrich_system_name (joined . join (", "))	local	other:inferred (the target type of the collect / to_owned / join is not written)	-	D	diagnostics	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 4 of 4 rows agree, e.g. `enrich_system_name`) - the retiring rung's cut confirms or re-forms it	ecs-schedule	ctor	local|enrich_system_name|inferred
boyko_ecs	crates/boyko_ecs/src/ecs/core/serialize/load_writer.rs	ArchetypeLoadGuard::new (Vec :: with_capacity (column_capacity))	local	Vec	-	B	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 1 rows agree, e.g. `ArchetypeLoadGuard::committed`) - the retiring rung's cut confirms or re-forms it	ecs-services	ctor	local|ArchetypeLoadGuard::new|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/serialize/mod.rs	SaveCursor::new	param	Vec	u8	X	kernel-internal	none	highwater	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 1 rows agree, e.g. `SaveCursor::out (&'a mut Vec<u8>)`) - the retiring rung's cut confirms or re-forms it	ecs-services	param	param|SaveCursor::new|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/core/serialize/mod.rs	LoadEntityMap::with_capacity (Vec :: with_capacity (n))	local	Vec	-	B	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 1 rows agree, e.g. `LoadEntityMap::entries`) - the retiring rung's cut confirms or re-forms it	ecs-services	ctor	local|LoadEntityMap::with_capacity|Vec
boyko_ecs	crates/boyko_ecs/src/ecs/memory/component_pool.rs	ComponentPool::make_device_backed (Box :: new (DeviceColumn :: new (DeviceColumnHandle (handle))	local	Box<T>	-	K	kernel-internal	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 1 of 1 rows agree, e.g. `PoolBacking::Device`) - the retiring rung's cut confirms or re-forms it	ecs-storage	ctor	local|ComponentPool::make_device_backed|Box<T>
boyko_fontbake	crates/boyko_fontbake/src/atlas.rs	Skyline::new (vec ! [0 ; width as usize])	local	Vec	-	C	out-of-scope:compile-time	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 1 rows agree, e.g. `boyko_fontbake::atlas::Skyline::heights`) - the retiring rung's cut confirms or re-forms it	codec-tools	ctor	local|Skyline::new|Vec
boyko_fontbake	crates/boyko_fontbake/src/atlas.rs	Writer::new (Vec :: new ())	local	Vec	-	C	out-of-scope:compile-time	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 1 rows agree, e.g. `boyko_fontbake::atlas::Writer::buf`) - the retiring rung's cut confirms or re-forms it	codec-tools	ctor	local|Writer::new|Vec
boyko_fontbake	crates/boyko_fontbake/src/extract.rs	OutlineCollector::new (Vec :: new ())	local	Vec	-	C	out-of-scope:compile-time	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 2 of 2 rows agree, e.g. `boyko_fontbake::extract::OutlineCollector::contours`) - the retiring rung's cut confirms or re-forms it	codec-tools	ctor	local|OutlineCollector::new|Vec
boyko_fontbake	crates/boyko_fontbake/src/extract.rs	OutlineCollector::new (Vec :: new ())	local	Vec	-	C	out-of-scope:compile-time	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 2 of 2 rows agree, e.g. `boyko_fontbake::extract::OutlineCollector::contours`) - the retiring rung's cut confirms or re-forms it	codec-tools	ctor	local|OutlineCollector::new|Vec
boyko_image	crates/boyko_image/src/inflate.rs	HuffmanTable::new (Vec :: new ())	local	Vec	-	B	system-scratch	system	highwater	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same type or fn prefix: 1 of 1 rows agree, e.g. `boyko_image::inflate::HuffmanTable::sub`) - the retiring rung's cut confirms or re-forms it	codec-tools	ctor	local|HuffmanTable::new|Vec
boyko_image	crates/boyko_image/src/png.rs	expand_to_rgba	return	Vec	u8	B	system-scratch	material	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 4 of 4 rows agree, e.g. `boyko_image::png::expand_to_rgba`) - the retiring rung's cut confirms or re-forms it	codec-tools	ret	return|expand_to_rgba|Vec
boyko_input	crates/boyko_input/src/action/map.rs	InputMap::insert_binding_at (next . into_boxed_slice ())	local	Box<[T]>	-	R	resource-column	none	highwater	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 1 of 1 rows agree, e.g. `InputMap::insert_binding_at`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|InputMap::insert_binding_at|Box<[T]>
boyko_input	crates/boyko_input/src/action/map.rs	InputMapBuilder::new (Vec :: new)	local	Vec	-	B	resource-column	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 1 of 1 rows agree, e.g. `InputMapBuilder::new`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|InputMapBuilder::new|Vec
boyko_input	crates/boyko_input/src/action/map.rs	InputMapBuilder::build (bindings . into_boxed_slice ())	local	Box<[T]>	-	B	resource-column	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 2 of 2 rows agree, e.g. `InputMapBuilder::build (bindings)`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|InputMapBuilder::build|Box<[T]>
boyko_input	crates/boyko_input/src/action/map.rs	InputMapBuilder::build (ranges . into_boxed_slice ())	local	Box<[T]>	-	B	resource-column	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 2 of 2 rows agree, e.g. `InputMapBuilder::build (bindings)`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|InputMapBuilder::build|Box<[T]>
boyko_input	crates/boyko_input/src/action/names.rs	build_action_name_table (table . into_boxed_slice ())	local	Box<[T]>	-	B	resource-column	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 3 of 3 rows agree, e.g. `action::names::build_action_name_table`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|build_action_name_table|Box<[T]>
boyko_input	crates/boyko_input/src/action/state.rs	ActionState::with_count (vec ! [0.0f32 ; count])	local	Vec	-	B	resource-column	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 4 of 4 rows agree, e.g. `ActionState::with_count`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|ActionState::with_count|Vec
boyko_input	crates/boyko_input/src/action/state.rs	ActionState::with_count (vec ! [[0.0f32 ; 2] ; count])	local	Vec	-	B	resource-column	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 4 of 4 rows agree, e.g. `ActionState::with_count`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|ActionState::with_count|Vec
boyko_input	crates/boyko_input/src/action/state.rs	ActionState::with_count (vec ! [0.0f32 ; count])	local	Vec	-	B	resource-column	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 4 of 4 rows agree, e.g. `ActionState::with_count`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|ActionState::with_count|Vec
boyko_input	crates/boyko_input/src/action/state.rs	ActionState::with_count (vec ! [[0.0f32 ; 2] ; count])	local	Vec	-	B	resource-column	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 4 of 4 rows agree, e.g. `ActionState::with_count`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|ActionState::with_count|Vec
boyko_input	crates/boyko_input/src/persist/writer.rs	write_action_specs	param	String	-	B	system-scratch	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 5 of 5 rows agree, e.g. `persist::writer::save_keys (pub)`) - the retiring rung's cut confirms or re-forms it	ui-input	param	param|write_action_specs|String
boyko_input	crates/boyko_input/src/persist/writer.rs	write_spec	param	String	-	B	system-scratch	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 5 of 5 rows agree, e.g. `persist::writer::save_keys (pub)`) - the retiring rung's cut confirms or re-forms it	ui-input	param	param|write_spec|String
boyko_input	crates/boyko_input/src/persist/writer.rs	write_key	param	String	-	B	system-scratch	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 5 of 5 rows agree, e.g. `persist::writer::save_keys (pub)`) - the retiring rung's cut confirms or re-forms it	ui-input	param	param|write_key|String
boyko_input	crates/boyko_input/src/persist/writer.rs	write_chord	param	String	-	B	system-scratch	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 2 of 2 rows agree, e.g. `persist::writer::write_chord (parts)`) - the retiring rung's cut confirms or re-forms it	ui-input	param	param|write_chord|String
boyko_input	crates/boyko_input/src/persist/writer.rs	write_input_ref	param	String	-	B	system-scratch	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 5 of 5 rows agree, e.g. `persist::writer::save_keys (pub)`) - the retiring rung's cut confirms or re-forms it	ui-input	param	param|write_input_ref|String
boyko_input	crates/boyko_input/src/persist/writer.rs	write_f32	param	String	-	B	system-scratch	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 5 of 5 rows agree, e.g. `persist::writer::save_keys (pub)`) - the retiring rung's cut confirms or re-forms it	ui-input	param	param|write_f32|String
boyko_input	crates/boyko_input/src/persist/writer.rs	push_hex_u32	param	String	-	B	system-scratch	system	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same file: 5 of 5 rows agree, e.g. `persist::writer::save_keys (pub)`) - the retiring rung's cut confirms or re-forms it	ui-input	param	param|push_hex_u32|String
boyko_input	crates/boyko_input/src/raw/queue.rs	RawInputQueue::with_capacity (vec ! [filler ; cap])	local	Vec	-	B	event	window	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 1 of 1 rows agree, e.g. `RawInputQueue::with_capacity`) - the retiring rung's cut confirms or re-forms it	ui-input	ctor	local|RawInputQueue::with_capacity|Vec
boyko_log	crates/boyko_log/src/bin/logdec.rs	main (std :: env :: args ())	local	other:OsString/String (std::env)	-	C	out-of-scope:compile-time	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 5 of 5 rows agree, e.g. `logdec::main`) - the retiring rung's cut confirms or re-forms it	pool-utils-log	ctor	local|main|env::args
boyko_log	crates/boyko_log/src/bin/logdec.rs	merge_all (rows . sort_by_key (| r | r . ticks))	local	other:std stable-sort scratch (Vec<T> inside alloc::slice::stable_sort)	-	C	out-of-scope:compile-time	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same item: 7 of 7 rows agree, e.g. `logdec::merge_all`) - the retiring rung's cut confirms or re-forms it	pool-utils-log	ctor	local|merge_all|sort-scratch
boyko_log	crates/boyko_log/src/codes.rs	macro_rules!codes_tidy (String)	local	String	-	C	out-of-scope:compile-time	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same crate: 21 of 61 rows agree, e.g. `logdec::main`) - the retiring rung's cut confirms or re-forms it	pool-utils-log	macro	macro|macro_rules!codes_tidy|String
boyko_log	crates/boyko_log/src/codes.rs	macro_rules!codes_tidy (Vec)	local	Vec	-	C	out-of-scope:compile-time	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same crate: 21 of 61 rows agree, e.g. `logdec::main`) - the retiring rung's cut confirms or re-forms it	pool-utils-log	macro	macro|macro_rules!codes_tidy|Vec
boyko_log	crates/boyko_log/src/codes.rs	macro_rules!codes_tidy (Vec)	local	Vec	-	C	out-of-scope:compile-time	none	once	no	rev 5 new row (rev-4 miss: the site exists at the census tree d552be05 with no row); form and class inherited (same crate: 21 of 61 rows agree, e.g. `logdec::main`) - the retiring rung's cut confirms or re-forms it	pool-utils-log	macro	macro|macro_rules!codes_tidy|Vec
